Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_69_106,2023,Geography,,1 डिग्री के अंतराल पर खींचे गए ग्लोब पर कितने अक्षांश हैं?,179,180,178,उपरोक्त में से कोई नहीं उत्तर दिखाएँ/छिपाएँ,A,179,,Medium,MCQ,,
BPSC_69_107,2023,General Studies,,कोसी के मैदान की समुद्र तल से औसत ऊँचाई है,30 मी,300 मी,150 मी,उपरोक्त में से कोई नहीं उत्तर दिखाएँ/छिपाएँ,A,30 मी,,Medium,MCQ,,
BPSC_69_108,2023,Geography,,कर्क रेखा और भारतीय मानक समय रेखा किस पठार पर एक दूसरे को काटती हैं?,मालवा,बुंदेलखंड,बघेलखण्ड,उपरोक्त में से कोई नहीं उत्तर दिखाएँ/छिपाएँ,C,बघेलखण्ड,,Medium,MCQ,,
BPSC_69_109,2023,General Studies,,उत्तराखंड का कौन सा जिला तिब्बत सीमा पर स्थित नहीं है?,अल्मोडा,उत्तरकाशी,चमोली,उपरोक्त में से कोई नहीं उत्तर दिखाएँ/छिपाएँ,A,अल्मोडा,,Medium,MCQ,,
BPSC_69_110,2023,Geography,,अल नीनो धारा कहाँ बहती है?,बंगाल की खाड़ी,प्रशांत महासागर,हिन्द महासागर,उपरोक्त में से एक से अधिक उत्तर दिखाएँ/छिपाएँ,B,प्रशांत महासागर,,Medium,MCQ,,
BPSC_69_004,2023,Geography,,"विक्टोरिया झील से एकमात्र निकास नील नदी है, जो युगांडा के जिंजा के पास झील से निकलती है। उपरोक्त में से कौन सा कथन गलत है?",1 और 3,1 और 2,2 और 4,3 और 4 उत्तर दिखाएँ/छिपाएँ,A,1 और 3,,Medium,MCQ,,
BPSC_69_002,2023,General Studies,,यदि किसी स्टेशन का अधिकतम तापमान पहाड़ी क्षेत्रों के लिए कम से कम 40 डिग्री सेल्सियस या उससे अधिक तक पहुंच जाता है तो हीट वेव माना जाता है। उपरोक्त में से कौन सा/से कथन सही है/हैं?,न 1 न 2,1 1 और 2 दोनों,केवल 1,केवल 2 उत्तर दिखाएँ/छिपाएँ,A,न 1 न 2,,Medium,MCQ,,
BPSC_69_004,2023,General Studies,,फ़्रांस नीचे दिए गए कोड का उपयोग करके सही उत्तर चुनें।,"ए-1, बी-4, सी-2, डी-3","ए-3, बी-4, सी-2, डी-1","ए-1, बी-2, सी-4, डी-3","a-3, b-4, c-1, d-2 उत्तर दिखाएँ/छिपाएँ",B,"ए-3, बी-4, सी-2, डी-1",,Medium,MCQ,,
BPSC_69_114,2023,Geography,,संयुक्त अरब अमीरात के अमीरात हैं,"शारजाह, अबू धाबी, अजमान, फुजैराह, बहरीन, कुवैत","अबू धाबी, दुबई, शारजाह, अजमान, उम्म अल-क्वैन, फुजैराह, रास अल-खैमाह","दुबई, शारजाह, अजमान, जेद्दा, कुवैत, बहरीन, उम्म अल-क्वैन","उम्म अल-क्वैन, फ़ुजैरा, रास अल-खैमा, रियाद, दम्मम, ताइफ़, दुबई उत्तर दिखाएँ/छिपाएँ",B,"अबू धाबी, दुबई, शारजाह, अजमान, उम्म अल-क्वैन, फुजैराह, रास अल-खैमाह",,Medium,MCQ,,
BPSC_69_115,2023,Geography,,सुवर्णरेखा नदी निम्नलिखित में से किस गाँव के पास से निकलती है?,नगरी,ओरमांझी,मंदार,हेहल उत्तर दिखाओ/छिपाओ,A,नगरी,,Medium,MCQ,,
BPSC_69_004,2023,Geography,,भीमबांध वन्यजीव अभयारण्य नीचे दिए गए कोड का उपयोग करके सही उत्तर चुनें।,2 और 4,1 और 4,2 और 3,1 और 3 उत्तर दिखाएँ/छिपाएँ,B,1 और 4,,Medium,MCQ,,
