Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_69_084,2023,Current Affairs,International Affairs,"Tillyardembi Fossils of the world’s first plant pollinators, called Tillyardembiids, were discovered recently in which country?",China,Greece,India,Russia Show Answer/Hide,D,Russia Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_085,2023,Geography,Mountains & Passes,"The ‘Lisbon Declaration’, which made headlines, is associated with the conservation of which entity?",Freshwater glaciers,Air,Mountains,Oceans Show Answer/Hide,D,Oceans Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_086,2023,Ancient History,Vedic Age,Which city served as the capital of the ancient kingdom Magadha during the early Vedic period?,Pataliputra,Rajagriha,Campa,Vaishali Show Answer/Hide,B,Rajagriha,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_003,2023,General Studies,General Studies,The Act was repealed by Lord Ripon. Select the correct answer using the codes given below.,"1, 2 and 3",Only 1 and 2,Only 2 and 3,Only 1 Show Answer/Hide,A,"1, 2 and 3",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,It focussed on the actual needs of the Provinces. Select the correct answer using the codes given below.,"1, 2, 3 and 4",Only 1 and 2,"Only 1, 3 and 4","Only 2, 3 and 4 Show Answer/Hide",A,"1, 2, 3 and 4",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_089,2023,Economy,Mauryan Empire,"Nitisara, an early book politics, was written by",Charaka,Kautilya,Kamandaka,None of them Show Answer/Hide,C,Kamandaka,,Medium,MCQ,"2019,2020,2022,2023",
BPSC_69_090,2023,General Studies,Supreme Court & Judiciary,Futuhat-i-Alamgiri was written by,Haridas,Ishwardas Nagar,Bhimsen,None of them Show Answer/Hide,B,Ishwardas Nagar,,Medium,MCQ,"2019,2023",
BPSC_69_091,2023,Ancient History,Buddhism,"According to Chinese source, Meghavarman, the ruler of Sri Lanka, sent a missionary to which of the following Gupta Kings for permission to build a Buddhist temple at Gaya?",Chandragupta II,Chandragupta I,Samudragupta,None of them Show Answer/Hide,C,Samudragupta,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_092,2023,Modern History,British Administration,When was Bihar first separated from the Bengal Presidency under the British-ruled India?,1947,1912,1936,None of the above. Show Answer/Hide,B,1912,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_093,2023,Ancient History,Buddhism,"In Indian art, the construction of ‘Stupa’, ‘Chaitya’ and ‘Vihara’ which is related to following?",Shaiva sect,Ajivika sect,Vaishnava sect,Buddhism Show Answer/Hide,D,Buddhism Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_094,2023,Science,Chemistry,"In the context of Indian handicrafts, what is ‘Sujini’ in Bihar?",A type of clay pottery,A type of glassware,A metal craft,A type of embroidery.00 Show Answer/Hide,D,A type of embroidery.00 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,Indian States & Cities,"Other subjects like Astronomy, Logic, Law, Grammar and Philosophy were also taught here. Which of the above statements incorrect?",1 and 2,2 and 3,1 and 4,None of the above Show Answer/Hide,A,1 and 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_096,2023,General Studies,Medieval Kingdoms,Consider the following statements: The arrival of Babur into India led to the 1. introduction of gunpowder in the subcontinent 2. introduction of arch and dome in the region’s architecture 3. establishment of Timurid dynasty in the region 4. introduction of cannons in warfare Which of the above statements are correct?,3 and 4,Only 1 and 2,"1, 2 and 3",None of the above Show Answer/Hide,A,3 and 4,,Medium,MCQ,"2018,2019,2020,2023",
BPSC_69_097,2023,Modern History,Medieval Kingdoms,Which among the following ports was called Babul Makka (Gate of Makka) during the Mughal period?,Broach,Calicut,Surat,Cambay Show Answer/Hide,C,Surat,,Medium,MCQ,"2018,2019,2020,2023",
BPSC_69_099,2023,Geography,Rivers & Water Bodies,The painting of ‘Bodhisattva Padmapani’ is located at,Badami,Bagh,Ellora,Ajanta Show Answer/Hide,D,Ajanta Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_002,2023,Ancient History,Buddhism,Hiuen Tsang was a Chinese Buddhist monk who visited India during the reign of Chandragupta II. Which of the above statements is/are correct?,Both 1 and 2,Only 1,Only 2,None of the above Show Answer/Hide,D,None of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Astrology d. Vishakhadatta Select the correct answer using the codes given below.,"a-1, b-4, c-3, d-2","a-2, b-1, c-4, d-3","a-1, b-2, c-3, d-4","a-3, b-3, c-4, d-1 Show Answer/Hide",B,"a-2, b-1, c-4, d-3",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_102,2023,Modern History,Medieval Kingdoms,Who among the following introduced the Persian festival the Nowruz in India?,Iltutmish,Firuz Shah Tughlaq,Alauddin Khilji,Balban Show Answer/Hide,D,Balban Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2023",
BPSC_69_103,2023,General Studies,General Studies,"Nathpanthis, Siddhas and Yogis made devotional religion popular in",Western India,Northern India,Southern India,Eastern India Show Answer/Hide,B,Northern India,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_002,2023,General Studies,Indian States & Cities,It laid stress on female education and vocational training. Which of the above statements is/are correct?,Neither 1 nor 2,Only 1,Only 2,Both 1 and 2 Show Answer/Hide,D,Both 1 and 2 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_105,2023,General Studies,General Studies,The Maithili language was started to develop during the reign of which of the following?,Pithipatis,Chero dynasty,Oiniwar dynasty,Karnat dynasty Show Answer/Hide,D,Karnat dynasty Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_106,2023,Geography,World Geography,How many latitudes are there on the globe drawn at 1 degree interval?,179,180,178,None of the above Show Answer/Hide,A,179,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_107,2023,General Studies,Bihar Geography & Economy,The average height of the Kosi plain from mean sea level is,30 m,300 m,150 m,None of the above Show Answer/Hide,A,30 m,,Medium,MCQ,,
BPSC_69_108,2023,Geography,World Geography,"On which plateau, the Tropic of Cancer and the Indian Standard Time Line intersect each other?",Malwa,Bundelkhand,Baghelkhand,None of the above Show Answer/Hide,C,Baghelkhand,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_109,2023,General Studies,International Affairs,Which district of Uttarakhand is not situated along the Tibbet boundary?,Almora,Uttarkashi,Chamoli,None of the above Show Answer/Hide,A,Almora,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_110,2023,Geography,Indian States & Cities,Where does the El Niño current flow?,The Bay of Bengal,The Pacific Ocean,The Indian Ocean,More than one of the above Show Answer/Hide,B,The Pacific Ocean,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,Geography,Rivers & Water Bodies,"The only outflow from Lake Victoria is the Nile River, which exits the lake near Jinja, Uganda. Which of the above statements are incorrect?",1 and 3,1 and 2,2 and 4,3 and 4 Show Answer/Hide,A,1 and 3,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_002,2023,General Studies,Climate & Monsoon,Heat wave is considered if the maximum te temperature of a station reaches at least 40 °C or more for hilly regions. Which of the above statements is/are correct?,Neither 1 nor 2,Both 1 1 and 2,Only 1,Only 2 Show Answer/Hide,A,Neither 1 nor 2,,Medium,MCQ,"2018,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,France Select the correct answer using the codes given below.,"a-1, b-4, c-2, d-3","a-3, b-4, c-2, d-1","a-1, b-2, c-4, d-3","a-3, b-4, c-1, d-2 Show Answer/Hide",B,"a-3, b-4, c-2, d-1",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_114,2023,Geography,Rivers & Water Bodies,The emirates of UAE are,"Sharjah, Abu Dhabi, Ajman, Fujairah, Bahrain, Kuwait","Abu Dhabi, Dubai, Sharjah, Ajman, Umm Al-Quwain, Fujairah, Ras Al-Khaimah","Dubai, Sharjah, Ajman, Jeddah, Kuwait, Bahrain, Umm Al-Quwain","Umm Al-Quwain, Fujairah, Ras Al-Khaimah, Riyadh, Dammam, Taif, Dubai Show Answer/Hide",B,"Abu Dhabi, Dubai, Sharjah, Ajman, Umm Al-Quwain, Fujairah, Ras Al-Khaimah",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_115,2023,Geography,Rivers & Water Bodies,The river Subarnarekha originates near which of the following villages?,Nagri,Ormanjhi,Mandar,Hehal Show Answer/Hide,A,Nagri,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,Geography,National Parks & Wildlife,Bhimbandh Wildlife Sanctuary Select the correct answer using the codes given below.,2 and 4,1 and 4,2 and 3,1 and 3 Show Answer/Hide,B,1 and 4,,Medium,MCQ,"2020,2022,2023",
BPSC_69_004,2023,General Studies,Indian States & Cities,It has been recognized as India’s National Aquatic Animal. Which of the above statements are correct?,"Only 1, 3 and 4","Only 1, 2 and","Only 2, 3 and 4",All of the above Show Answer/Hide,D,All of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_118,2023,Geography,Rivers & Water Bodies,The other name of river Gandak is,Punpun,Burhi Gandak,Mahananda,Narayani Show Answer/Hide,D,Narayani Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_119,2023,Bihar Special,Bihar History,Gold is found in which of the following districts of Bihar?,Jamui,Munger,Saran,Siwan Show Answer/Hide,A,Jamui,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_120,2023,Geography,Rivers & Water Bodies,The Triveni Canal has been constructed on which of the following rivers?,Mayurakshi,Kosi,Sone,Gandak Show Answer/Hide,D,Gandak Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_122,2023,Geography,Rivers & Water Bodies,"Bihar’s geographical structure consists of rock systems. Match the rock systems with their descriptions: a. Dharwar rock system – 1. Created by the rapid deposition of alluvium by Himalayan and Peninsular rivers b. Vindhyan rock system – 2. Can be found in the West Champaran district c. Quaternary rock system – 3. Part of the oldest Archaean rock system d. Tertiary rock system – 4. Sandstone, limestone, dolomite, quartzite and shale are the main constituents of this rock system Select the correct answer using the codes given below.","a-4, b-2, c-3, d-1","a-3, b-4, c-1, d-2","a-1, b-3, c-2, d-4","a-2, b-3, c-4, d-1 Show Answer/Hide",B,"a-3, b-4, c-1, d-2",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_123,2023,Geography,Mountains & Passes,"Which one of the following is the world’s richest region from a marine biodiversity perspective, comprising twenty-one islands with estuaries, beaches, forests of the nearshore environment, sea grasses, coral reefs, salt marshes and mangroves?",Nilgiri Biosphere Reserve,Gulf of Mannar Biosphere Reserve,Nanda Devi Biosphere Reserve,Sunderbans Biosphere Reserve Show Answer/Hide,B,Gulf of Mannar Biosphere Reserve,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_124,2023,Geography,World Geography,What is the local time of Thimphu (Bhutan) located at 90° East longitude when the time at Greenwich (0°) is 12:00 noon?,6:00 a.m.,6:00 p.m.,4:00 p.m.,7:00 p.m. Show Answer/Hide,B,6:00 p.m.,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_125,2023,General Studies,Mountains & Passes,Which of the following statements is correct?,Petroleum reserves are found in Aravalli hills.,Natural gas is found in Dharwar rock formation.,Mica is found in Kodarma.,Cuddapah series is famous for diamonds. Show Answer/Hide,C,Mica is found in Kodarma.,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_126,2023,Modern History,Indian National Congress,Match the following political parties listed in List-I with their years of establishment in List-II : List-I (Political Parties) List-II (Years of Establishment) a. Communist Party of India (Marxist) 1. 1964 b. Communist Party of India 2. 1998 c. Bahujan Samaj Party 3. 1925 d. All India Trinamool Congress (AITC) 4. 1984 Select the correct answer using the codes given below.,"a-3, b-4, c-1, d-2","a-1, b-3, c-4, d-2","a-2, b-1, c-4, d-3","a-2, b-1, c-3, d-4 Show Answer/Hide",B,"a-1, b-3, c-4, d-2",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_127,2023,Polity,Fundamental Rights & Duties,"Under which Article(s), the Speaker can allow any member of the House to speak in his/her mother tongue?",Article 110 (1),Article 122 (2),Article 120 (1),Both (A) and (B) Show Answer/Hide,C,Article 120 (1),,Medium,MCQ,,
BPSC_69_004,2023,General Studies,Indian States & Cities,The collegium system was introduced in the year 1993 by Justice P. N. Bhagwati in the landmark First Judges Case. Which of the above statements is/are correct?,1 and 3,Only 1,1 and 2,3 and 4 Show Answer/Hide,A,1 and 3,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,Polity,President & Vice President,"It granted power to the President, in consultation with the Election Commis- sion, to disqualify members of the State Legislatures. Which of the above statements are incorrect?",1 and 4,1 and 2,3 and 4,2 and 3 Show Answer/Hide,D,2 and 3 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_130,2023,General Studies,Schedules & Lists,The specifications required for a community to be declared as a Scheduled Tribe are 1. indications of primitive traits 2. distinctive culture 3. shyness of contact with the community at large 4. backwardness and geographical isolation Which of the above are correct?,"Only 1, 3 and 4",Only 1 and 2,"Only 2, 3 and 4",All of the above Show Answer/Hide,D,All of the above Show Answer/Hide,,Medium,MCQ,,
BPSC_69_131,2023,Polity,Constitution & Constituent Assembly,"From which country, the Indian Constitution has taken reference for the idea of the Fundamental Rights?",Canada,Ireland,United States of America,United Kingdom Show Answer/Hide,C,United States of America,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_132,2023,Polity,Constitution & Constituent Assembly,Untouchability is abolished by which Article of the Indian Constitution?,Article 22,Article 14,Article 15,Article 17 Show Answer/Hide,D,Article 17 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_133,2023,Polity,Parliament,The authority to determine the number of Judges in a High Court rests with which of the following entities?,The Parliament,The President,The Chief Minister of the State,The Prime Minister Show Answer/Hide,B,The President,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_134,2023,General Studies,Panchayati Raj & Municipalities,The Fifth Schedule deals with the governance and protection of the interests of which specific group of people?,Linguistic Minorities,Scheduled Castes,Religious Minorities,Scheduled Tribes Show Answer/Hide,D,Scheduled Tribes Show Answer/Hide,,Medium,MCQ,"2019,2020,2022,2023",
BPSC_69_135,2023,Polity,Constitution & Constituent Assembly,In which case(s) did the Supreme Court of India give for the first time the doctrine of the of ‘basic structure’ Constitution?,Golaknath vs. State of Punjab,Kesavananda Bharati vs. State of Kerala,Minerva Mills vs. Union of India,Both (A) and (B) Show Answer/Hide,B,Kesavananda Bharati vs. State of Kerala,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,It has decreased due to a weak global economic situation. Select the correct answer using the codes given below.,Only 4,Only 1 and 3,2 and 4,"1, 2 and 3 Show Answer/Hide",A,Only 4,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_138,2023,General Studies,Indian States & Cities,Which statements of the following about non-plan expenditures of the Central Government is correct?,The agriculture is on agriculture.,The expenditure is on interest payments.,The expenditure is on science and technology.,None of the above Show Answer/Hide,B,The expenditure is on interest payments.,,Medium,MCQ,"2018,2019,2020,2022,2023",
